name,mean_test_accuracy_mean,mean_test_accuracy_std,mean_test_recall_mean,mean_test_recall_std,mean_test_specificity_mean,mean_test_specificity_std,mean_test_mcc_mean,mean_test_mcc_std,mean_test_gm_mean,mean_test_gm_std,mean_test_uar_mean,mean_test_uar_std,mean_test_bm_mean,mean_test_bm_std
1061,0.667743,0.0,0.595758,0.0,0.793385,0.0,0.378546,0.0,0.683917,0.0,0.694571,0.0,0.389142,0.0
1062,0.667743,0.0,0.595758,0.0,0.793385,0.0,0.378546,0.0,0.683917,0.0,0.694571,0.0,0.389142,0.0
1063,0.667743,0.0,0.595758,0.0,0.793385,0.0,0.378546,0.0,0.683917,0.0,0.694571,0.0,0.389142,0.0
1064,0.670642,0.0,0.613939,0.0,0.769538,0.0,0.371222,0.0,0.684354,0.0,0.691739,0.0,0.383478,0.0
1065,0.670642,0.0,0.613939,0.0,0.769538,0.0,0.371222,0.0,0.684354,0.0,0.691739,0.0,0.383478,0.0
1066,0.670642,0.0,0.613939,0.0,0.769538,0.0,0.371222,0.0,0.684354,0.0,0.691739,0.0,0.383478,0.0
1067,0.670642,0.0,0.613939,0.0,0.769538,0.0,0.371222,0.0,0.684354,0.0,0.691739,0.0,0.383478,0.0
1068,0.660559,0.0,0.600354,0.0,0.765846,0.0,0.355011,0.0,0.675385,0.0,0.6831,0.0,0.3662,0.0
1069,0.661988,0.0,0.602576,0.0,0.765846,0.0,0.357005,0.0,0.67676,0.0,0.684211,0.0,0.368422,0.0
107,0.679296,0.0,0.620808,0.0,0.781538,0.0,0.388676,0.0,0.694903,0.0,0.701173,0.0,0.402347,0.0
1070,0.660559,0.0,0.600354,0.0,0.765846,0.0,0.355011,0.0,0.675385,0.0,0.6831,0.0,0.3662,0.0
1071,0.661988,0.0,0.602576,0.0,0.765846,0.0,0.357005,0.0,0.67676,0.0,0.684211,0.0,0.368422,0.0
1072,0.682153,0.0,0.588939,0.0,0.845231,0.0,0.425692,0.0,0.701826,0.0,0.717085,0.0,0.43417,0.0
1073,0.679255,0.0,0.584394,0.0,0.845231,0.0,0.421627,0.0,0.699112,0.0,0.714812,0.0,0.429625,0.0
1074,0.682153,0.0,0.588939,0.0,0.845231,0.0,0.425692,0.0,0.701826,0.0,0.717085,0.0,0.43417,0.0
1075,0.679255,0.0,0.584394,0.0,0.845231,0.0,0.421627,0.0,0.699112,0.0,0.714812,0.0,0.429625,0.0
1076,0.664907,0.0,0.559646,0.0,0.849077,0.0,0.403598,0.0,0.685493,0.0,0.704362,0.0,0.408723,0.0
1077,0.664907,0.0,0.559646,0.0,0.849077,0.0,0.403598,0.0,0.685493,0.0,0.704362,0.0,0.408723,0.0
1078,0.664907,0.0,0.559646,0.0,0.849077,0.0,0.403598,0.0,0.685493,0.0,0.704362,0.0,0.408723,0.0
1079,0.664907,0.0,0.559646,0.0,0.849077,0.0,0.403598,0.0,0.685493,0.0,0.704362,0.0,0.408723,0.0
108,0.65766,0.0,0.591313,0.0,0.773846,0.0,0.354106,0.0,0.674128,0.0,0.68258,0.0,0.365159,0.0
1080,0.667764,0.0,0.573131,0.0,0.833231,0.0,0.399737,0.0,0.687088,0.0,0.703181,0.0,0.406362,0.0
1081,0.667764,0.0,0.573131,0.0,0.833231,0.0,0.399456,0.0,0.687257,0.0,0.703181,0.0,0.406362,0.0
1082,0.667764,0.0,0.573131,0.0,0.833231,0.0,0.399456,0.0,0.687257,0.0,0.703181,0.0,0.406362,0.0
1083,0.669213,0.0,0.575404,0.0,0.833231,0.0,0.401323,0.0,0.688719,0.0,0.704317,0.0,0.408635,0.0
1084,0.664886,0.0,0.559596,0.0,0.849385,0.0,0.402199,0.0,0.686199,0.0,0.70449,0.0,0.408981,0.0
1085,0.662029,0.0,0.555051,0.0,0.849385,0.0,0.398161,0.0,0.683118,0.0,0.702218,0.0,0.404435,0.0
1086,0.663458,0.0,0.559596,0.0,0.845385,0.0,0.398152,0.0,0.684738,0.0,0.70249,0.0,0.404981,0.0
1087,0.66205,0.0,0.555101,0.0,0.849385,0.0,0.398081,0.0,0.683223,0.0,0.702243,0.0,0.404486,0.0
1088,0.663354,0.0,0.586717,0.0,0.797385,0.0,0.373299,0.0,0.682068,0.0,0.692051,0.0,0.384102,0.0
1089,0.663375,0.0,0.586768,0.0,0.797385,0.0,0.373451,0.0,0.681974,0.0,0.692076,0.0,0.384152,0.0
109,0.660559,0.0,0.595859,0.0,0.773846,0.0,0.358476,0.0,0.676661,0.0,0.684852,0.0,0.369705,0.0
1090,0.663354,0.0,0.586717,0.0,0.797385,0.0,0.373299,0.0,0.682068,0.0,0.692051,0.0,0.384102,0.0
1091,0.664824,0.0,0.58904,0.0,0.797385,0.0,0.375405,0.0,0.683378,0.0,0.693213,0.0,0.386425,0.0
1092,0.65764,0.0,0.58,0.0,0.793385,0.0,0.363119,0.0,0.676231,0.0,0.686692,0.0,0.373385,0.0
1093,0.65766,0.0,0.575505,0.0,0.801385,0.0,0.36697,0.0,0.676944,0.0,0.688445,0.0,0.37689,0.0
1094,0.65764,0.0,0.58,0.0,0.793385,0.0,0.363119,0.0,0.676231,0.0,0.686692,0.0,0.373385,0.0
1095,0.659089,0.0,0.58,0.0,0.797385,0.0,0.367141,0.0,0.677903,0.0,0.688692,0.0,0.377385,0.0
1096,0.65911,0.0,0.58,0.0,0.797231,0.0,0.367663,0.0,0.677227,0.0,0.688615,0.0,0.377231,0.0
1097,0.65766,0.0,0.58,0.0,0.793231,0.0,0.363677,0.0,0.67552,0.0,0.686615,0.0,0.373231,0.0
1098,0.65911,0.0,0.58,0.0,0.797231,0.0,0.367663,0.0,0.677227,0.0,0.688615,0.0,0.377231,0.0
1099,0.65766,0.0,0.58,0.0,0.793231,0.0,0.363677,0.0,0.67552,0.0,0.686615,0.0,0.373231,0.0
11,0.67352,0.0,0.591313,0.0,0.817385,0.0,0.396817,0.0,0.693754,0.0,0.704349,0.0,0.408698,0.0
110,0.661988,0.0,0.595859,0.0,0.777692,0.0,0.362363,0.0,0.678266,0.0,0.686775,0.0,0.373551,0.0
1100,0.65617,0.0,0.58,0.0,0.789385,0.0,0.359362,0.0,0.674549,0.0,0.684692,0.0,0.369385,0.0
1101,0.65617,0.0,0.58,0.0,0.789385,0.0,0.359362,0.0,0.674549,0.0,0.684692,0.0,0.369385,0.0
1102,0.657619,0.0,0.582273,0.0,0.789385,0.0,0.361487,0.0,0.675841,0.0,0.685829,0.0,0.371657,0.0
1103,0.657619,0.0,0.582273,0.0,0.789385,0.0,0.361487,0.0,0.675841,0.0,0.685829,0.0,0.371657,0.0
1104,0.673437,0.0,0.577677,0.0,0.840923,0.0,0.410027,0.0,0.694418,0.0,0.7093,0.0,0.4186,0.0
1105,0.673458,0.0,0.575455,0.0,0.844923,0.0,0.412124,0.0,0.694659,0.0,0.710189,0.0,0.420378,0.0
1106,0.673437,0.0,0.577677,0.0,0.840923,0.0,0.410027,0.0,0.694418,0.0,0.7093,0.0,0.4186,0.0
1107,0.672008,0.0,0.575455,0.0,0.840923,0.0,0.408325,0.0,0.69282,0.0,0.708189,0.0,0.416378,0.0
1108,0.663395,0.0,0.557323,0.0,0.849077,0.0,0.399797,0.0,0.685435,0.0,0.7032,0.0,0.4064,0.0
1109,0.666294,0.0,0.555051,0.0,0.861077,0.0,0.409522,0.0,0.688975,0.0,0.708064,0.0,0.416127,0.0
111,0.660559,0.0,0.595859,0.0,0.773846,0.0,0.358476,0.0,0.676661,0.0,0.684852,0.0,0.369705,0.0
1110,0.660538,0.0,0.555101,0.0,0.845231,0.0,0.39317,0.0,0.68278,0.0,0.700166,0.0,0.400332,0.0
1111,0.661967,0.0,0.555101,0.0,0.849077,0.0,0.397121,0.0,0.684346,0.0,0.702089,0.0,0.404178,0.0
1112,0.66913,0.0,0.570808,0.0,0.840923,0.0,0.404224,0.0,0.689897,0.0,0.705866,0.0,0.411731,0.0
1113,0.667723,0.0,0.568586,0.0,0.841077,0.0,0.401691,0.0,0.688851,0.0,0.704831,0.0,0.409663,0.0
1114,0.667702,0.0,0.570808,0.0,0.837077,0.0,0.399572,0.0,0.688595,0.0,0.703943,0.0,0.407885,0.0
1115,0.669151,0.0,0.570808,0.0,0.841077,0.0,0.403745,0.0,0.690122,0.0,0.705943,0.0,0.411885,0.0
1116,0.653354,0.0,0.543838,0.0,0.845231,0.0,0.382709,0.0,0.675914,0.0,0.694535,0.0,0.389069,0.0
1117,0.654803,0.0,0.543838,0.0,0.849231,0.0,0.386956,0.0,0.6775,0.0,0.696535,0.0,0.393069,0.0
1118,0.653354,0.0,0.543838,0.0,0.845231,0.0,0.382709,0.0,0.675914,0.0,0.694535,0.0,0.389069,0.0
1119,0.654803,0.0,0.543838,0.0,0.849231,0.0,0.386956,0.0,0.6775,0.0,0.696535,0.0,0.393069,0.0
112,0.664845,0.0,0.568586,0.0,0.833231,0.0,0.39439,0.0,0.685341,0.0,0.700908,0.0,0.401817,0.0
1120,0.674907,0.0,0.609394,0.0,0.789385,0.0,0.385968,0.0,0.69167,0.0,0.699389,0.0,0.398779,0.0
1121,0.673478,0.0,0.609394,0.0,0.785385,0.0,0.382226,0.0,0.689455,0.0,0.697389,0.0,0.394779,0.0
1122,0.676356,0.0,0.609394,0.0,0.793385,0.0,0.389938,0.0,0.69336,0.0,0.701389,0.0,0.402779,0.0
1123,0.674928,0.0,0.609394,0.0,0.789385,0.0,0.386197,0.0,0.691146,0.0,0.699389,0.0,0.398779,0.0
1124,0.669172,0.0,0.59803,0.0,0.793385,0.0,0.380182,0.0,0.685699,0.0,0.695707,0.0,0.391415,0.0
1125,0.669172,0.0,0.600303,0.0,0.789385,0.0,0.378426,0.0,0.685196,0.0,0.694844,0.0,0.389688,0.0
1126,0.667743,0.0,0.595808,0.0,0.793385,0.0,0.378187,0.0,0.684324,0.0,0.694596,0.0,0.389193,0.0
1127,0.667723,0.0,0.59803,0.0,0.789385,0.0,0.376286,0.0,0.683916,0.0,0.693707,0.0,0.387415,0.0
1128,0.669213,0.0,0.616212,0.0,0.761692,0.0,0.36568,0.0,0.682066,0.0,0.688952,0.0,0.377904,0.0
1129,0.669213,0.0,0.616212,0.0,0.761692,0.0,0.36568,0.0,0.682066,0.0,0.688952,0.0,0.377904,0.0
113,0.666294,0.0,0.570859,0.0,0.833077,0.0,0.396501,0.0,0.686401,0.0,0.701968,0.0,0.403936,0.0
1130,0.669213,0.0,0.616212,0.0,0.761692,0.0,0.36568,0.0,0.682066,0.0,0.688952,0.0,0.377904,0.0
1131,0.667764,0.0,0.613939,0.0,0.761692,0.0,0.363541,0.0,0.680785,0.0,0.687816,0.0,0.375632,0.0
1132,0.663416,0.0,0.602576,0.0,0.769846,0.0,0.360902,0.0,0.678624,0.0,0.686211,0.0,0.372422,0.0
1133,0.663437,0.0,0.602576,0.0,0.769846,0.0,0.360886,0.0,0.678567,0.0,0.686211,0.0,0.372422,0.0
1134,0.663416,0.0,0.602576,0.0,0.769846,0.0,0.360902,0.0,0.678624,0.0,0.686211,0.0,0.372422,0.0
1135,0.663437,0.0,0.602576,0.0,0.769846,0.0,0.360886,0.0,0.678567,0.0,0.686211,0.0,0.372422,0.0
1136,0.679275,0.0,0.584444,0.0,0.845231,0.0,0.421954,0.0,0.699154,0.0,0.714838,0.0,0.429675,0.0
1137,0.679275,0.0,0.584444,0.0,0.845231,0.0,0.421954,0.0,0.699154,0.0,0.714838,0.0,0.429675,0.0
1138,0.677826,0.0,0.584444,0.0,0.841231,0.0,0.417527,0.0,0.697631,0.0,0.712838,0.0,0.425675,0.0
1139,0.677826,0.0,0.584444,0.0,0.841231,0.0,0.417527,0.0,0.697631,0.0,0.712838,0.0,0.425675,0.0
114,0.666294,0.0,0.568586,0.0,0.837231,0.0,0.398465,0.0,0.686999,0.0,0.702908,0.0,0.405817,0.0
1140,0.660621,0.0,0.557424,0.0,0.841077,0.0,0.393363,0.0,0.681108,0.0,0.699251,0.0,0.398501,0.0
1141,0.663478,0.0,0.557424,0.0,0.849077,0.0,0.401476,0.0,0.684375,0.0,0.703251,0.0,0.406501,0.0
1142,0.659172,0.0,0.555152,0.0,0.841077,0.0,0.391264,0.0,0.67962,0.0,0.698114,0.0,0.396228,0.0
1143,0.662029,0.0,0.555152,0.0,0.849077,0.0,0.399377,0.0,0.682887,0.0,0.702114,0.0,0.404228,0.0
1144,0.670663,0.0,0.577677,0.0,0.833231,0.0,0.403664,0.0,0.689913,0.0,0.705454,0.0,0.410908,0.0
1145,0.669213,0.0,0.577677,0.0,0.829231,0.0,0.399637,0.0,0.688269,0.0,0.703454,0.0,0.406908,0.0
1146,0.670663,0.0,0.577677,0.0,0.833231,0.0,0.403664,0.0,0.689913,0.0,0.705454,0.0,0.410908,0.0
1147,0.669213,0.0,0.577677,0.0,0.829231,0.0,0.399637,0.0,0.688269,0.0,0.703454,0.0,0.406908,0.0
1148,0.6606,0.0,0.559646,0.0,0.837385,0.0,0.38956,0.0,0.681309,0.0,0.698516,0.0,0.397031,0.0
1149,0.663499,0.0,0.559646,0.0,0.845385,0.0,0.398001,0.0,0.684374,0.0,0.702516,0.0,0.405031,0.0
115,0.667743,0.0,0.570859,0.0,0.837077,0.0,0.400576,0.0,0.688059,0.0,0.703968,0.0,0.407936,0.0
1150,0.6606,0.0,0.559646,0.0,0.837385,0.0,0.38956,0.0,0.681309,0.0,0.698516,0.0,0.397031,0.0
1151,0.66205,0.0,0.559646,0.0,0.841385,0.0,0.393746,0.0,0.682925,0.0,0.700516,0.0,0.401031,0.0
1152,0.660538,0.0,0.595909,0.0,0.773385,0.0,0.358119,0.0,0.67612,0.0,0.684647,0.0,0.369294,0.0
1153,0.656232,0.0,0.589091,0.0,0.773385,0.0,0.351924,0.0,0.671977,0.0,0.681238,0.0,0.362476,0.0
1154,0.65911,0.0,0.593687,0.0,0.773385,0.0,0.355857,0.0,0.675131,0.0,0.683536,0.0,0.367071,0.0
1155,0.654803,0.0,0.586869,0.0,0.773385,0.0,0.349663,0.0,0.670987,0.0,0.680127,0.0,0.360253,0.0
1156,0.644638,0.0,0.575455,0.0,0.765692,0.0,0.330729,0.0,0.662367,0.0,0.670573,0.0,0.341147,0.0
1157,0.644658,0.0,0.573232,0.0,0.769538,0.0,0.332469,0.0,0.662765,0.0,0.671385,0.0,0.342771,0.0
1158,0.646087,0.0,0.577727,0.0,0.765692,0.0,0.332889,0.0,0.663609,0.0,0.67171,0.0,0.34342,0.0
1159,0.644679,0.0,0.573232,0.0,0.769538,0.0,0.332592,0.0,0.662612,0.0,0.671385,0.0,0.342771,0.0
116,0.672112,0.0,0.570909,0.0,0.849231,0.0,0.413668,0.0,0.692748,0.0,0.71007,0.0,0.42014,0.0
1160,0.659048,0.0,0.598081,0.0,0.765692,0.0,0.35392,0.0,0.672545,0.0,0.681887,0.0,0.363773,0.0
1161,0.660476,0.0,0.600354,0.0,0.765692,0.0,0.356194,0.0,0.6737,0.0,0.683023,0.0,0.366046,0.0
1162,0.659048,0.0,0.598081,0.0,0.765692,0.0,0.35392,0.0,0.672545,0.0,0.681887,0.0,0.363773,0.0
1163,0.660476,0.0,0.600354,0.0,0.765692,0.0,0.356194,0.0,0.6737,0.0,0.683023,0.0,0.366046,0.0
1164,0.661905,0.0,0.607222,0.0,0.758154,0.0,0.353387,0.0,0.676442,0.0,0.682688,0.0,0.365376,0.0
1165,0.659027,0.0,0.600455,0.0,0.762,0.0,0.350839,0.0,0.674282,0.0,0.681227,0.0,0.362455,0.0
1166,0.660476,0.0,0.605,0.0,0.758154,0.0,0.351396,0.0,0.675037,0.0,0.681577,0.0,0.363154,0.0
1167,0.664762,0.0,0.609444,0.0,0.762,0.0,0.359151,0.0,0.679542,0.0,0.685722,0.0,0.371444,0.0
1168,0.68499,0.0,0.606919,0.0,0.821231,0.0,0.417601,0.0,0.702701,0.0,0.714075,0.0,0.42815,0.0
1169,0.690725,0.0,0.611414,0.0,0.829077,0.0,0.429584,0.0,0.708685,0.0,0.720246,0.0,0.440491,0.0
117,0.67207,0.0,0.566364,0.0,0.857077,0.0,0.417319,0.0,0.693295,0.0,0.71172,0.0,0.423441,0.0
1170,0.68501,0.0,0.60697,0.0,0.821231,0.0,0.417738,0.0,0.702716,0.0,0.7141,0.0,0.4282,0.0
1171,0.686418,0.0,0.604697,0.0,0.829077,0.0,0.423173,0.0,0.704927,0.0,0.716887,0.0,0.433774,0.0
1172,0.663395,0.0,0.566313,0.0,0.833077,0.0,0.391082,0.0,0.684617,0.0,0.699695,0.0,0.39939,0.0
1173,0.666253,0.0,0.568535,0.0,0.837077,0.0,0.396879,0.0,0.687778,0.0,0.702806,0.0,0.405612,0.0
1174,0.664845,0.0,0.568586,0.0,0.833077,0.0,0.392972,0.0,0.686029,0.0,0.700831,0.0,0.401663,0.0
1175,0.661946,0.0,0.566313,0.0,0.829077,0.0,0.387034,0.0,0.682849,0.0,0.697695,0.0,0.39539,0.0
1176,0.686335,0.0,0.620404,0.0,0.801077,0.0,0.410036,0.0,0.701854,0.0,0.71074,0.0,0.421481,0.0
1177,0.683437,0.0,0.618131,0.0,0.797077,0.0,0.403954,0.0,0.698812,0.0,0.707604,0.0,0.415208,0.0
1178,0.683458,0.0,0.618131,0.0,0.797077,0.0,0.404213,0.0,0.698619,0.0,0.707604,0.0,0.415208,0.0
1179,0.682008,0.0,0.615859,0.0,0.797077,0.0,0.402056,0.0,0.697318,0.0,0.706468,0.0,0.412936,0.0
118,0.672112,0.0,0.570909,0.0,0.849231,0.0,0.413668,0.0,0.692748,0.0,0.71007,0.0,0.42014,0.0
1180,0.692112,0.0,0.60904,0.0,0.836923,0.0,0.435031,0.0,0.710794,0.0,0.722982,0.0,0.445963,0.0
1181,0.689234,0.0,0.602222,0.0,0.840923,0.0,0.432902,0.0,0.708296,0.0,0.721573,0.0,0.443145,0.0
