dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
1439,gauss_nb,{'classifier__var_smoothing': 1e-09},0.419472,0.096918,0.692728,0.050836,0.630266,0.071741,0.802508,0.080559,0.708832,0.050606,0.716387,0.050146,0.432774,0.100291
1439,gauss_nb,{'classifier__var_smoothing': 1e-08},0.419472,0.096918,0.692728,0.050836,0.630266,0.071741,0.802508,0.080559,0.708832,0.050606,0.716387,0.050146,0.432774,0.100291
1331,gauss_nb,{'classifier__var_smoothing': 1e-09},0.414826,0.092137,0.682928,0.048873,0.60277,0.069762,0.823757,0.076144,0.702402,0.04905,0.713263,0.04781,0.426527,0.095621
1331,gauss_nb,{'classifier__var_smoothing': 1e-08},0.414826,0.092137,0.682928,0.048873,0.60277,0.069762,0.823757,0.076144,0.702402,0.04905,0.713263,0.04781,0.426527,0.095621
6421,gauss_nb,{'classifier__var_smoothing': 1e-09},0.416079,0.09158,0.67722,0.048845,0.582958,0.069396,0.842889,0.074232,0.698785,0.049304,0.712923,0.047573,0.425847,0.095147
6421,gauss_nb,{'classifier__var_smoothing': 1e-08},0.416079,0.09158,0.67722,0.048845,0.582958,0.069396,0.842889,0.074232,0.698785,0.049304,0.712923,0.047573,0.425847,0.095147
5309,gauss_nb,{'classifier__var_smoothing': 1e-09},0.427966,0.092799,0.690793,0.050412,0.613126,0.073089,0.827283,0.074539,0.709894,0.049962,0.720204,0.048303,0.440409,0.096607
5309,gauss_nb,{'classifier__var_smoothing': 1e-08},0.427966,0.092799,0.690793,0.050412,0.613126,0.073089,0.827283,0.074539,0.709894,0.049962,0.720204,0.048303,0.440409,0.096607
7089,gauss_nb,{'classifier__var_smoothing': 1e-09},0.41851,0.092483,0.690781,0.048945,0.624532,0.069997,0.807177,0.077414,0.70773,0.048884,0.715854,0.048007,0.431709,0.096014
7089,gauss_nb,{'classifier__var_smoothing': 1e-08},0.41851,0.092483,0.690781,0.048945,0.624532,0.069997,0.807177,0.077414,0.70773,0.048884,0.715854,0.048007,0.431709,0.096014
1529,gauss_nb,{'classifier__var_smoothing': 1e-09},0.431686,0.097479,0.70494,0.050776,0.656962,0.070117,0.789226,0.080623,0.717844,0.050908,0.723094,0.050542,0.446188,0.101083
1529,gauss_nb,{'classifier__var_smoothing': 1e-08},0.431686,0.097479,0.70494,0.050776,0.656962,0.070117,0.789226,0.080623,0.717844,0.050908,0.723094,0.050542,0.446188,0.101083
7992,gauss_nb,{'classifier__var_smoothing': 1e-09},0.412215,0.093926,0.681843,0.050254,0.602243,0.071124,0.821691,0.075648,0.701216,0.050375,0.711967,0.048859,0.423934,0.097719
7992,gauss_nb,{'classifier__var_smoothing': 1e-08},0.412215,0.093926,0.681843,0.050254,0.602243,0.071124,0.821691,0.075648,0.701216,0.050375,0.711967,0.048859,0.423934,0.097719
8187,gauss_nb,{'classifier__var_smoothing': 1e-09},0.41854,0.101142,0.701981,0.051822,0.66424,0.069957,0.76828,0.084325,0.712067,0.052558,0.71626,0.052351,0.43252,0.104703
8187,gauss_nb,{'classifier__var_smoothing': 1e-08},0.41854,0.101142,0.701981,0.051822,0.66424,0.069957,0.76828,0.084325,0.712067,0.052558,0.71626,0.052351,0.43252,0.104703
6461,gauss_nb,{'classifier__var_smoothing': 1e-09},0.403992,0.096539,0.675707,0.050772,0.592134,0.071248,0.822565,0.07895,0.695547,0.051177,0.707349,0.049951,0.414699,0.099901
6461,gauss_nb,{'classifier__var_smoothing': 1e-08},0.403992,0.096539,0.675707,0.050772,0.592134,0.071248,0.822565,0.07895,0.695547,0.051177,0.707349,0.049951,0.414699,0.099901
7384,gauss_nb,{'classifier__var_smoothing': 1e-09},0.43206,0.093321,0.699099,0.049874,0.635932,0.070935,0.810131,0.075869,0.715584,0.049399,0.723031,0.048514,0.446063,0.097028
7384,gauss_nb,{'classifier__var_smoothing': 1e-08},0.43206,0.093321,0.699099,0.049874,0.635932,0.070935,0.810131,0.075869,0.715584,0.049399,0.723031,0.048514,0.446063,0.097028
1169,gauss_nb,{'classifier__var_smoothing': 1e-09},0.424156,0.090564,0.686855,0.047978,0.604644,0.068811,0.831343,0.075808,0.706774,0.048081,0.717994,0.046991,0.435987,0.093981
1169,gauss_nb,{'classifier__var_smoothing': 1e-08},0.424156,0.090564,0.686855,0.047978,0.604644,0.068811,0.831343,0.075808,0.706774,0.048081,0.717994,0.046991,0.435987,0.093981
