dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
8093,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.592695,0.074977,0.785457,0.040053,0.715662,0.061363,0.880374,0.051353,0.792592,0.040061,0.798018,0.038458,0.596036,0.076917
7837,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.593188,0.074781,0.785758,0.039937,0.716167,0.061182,0.880399,0.051273,0.792889,0.03995,0.798283,0.038355,0.596567,0.076709
4958,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.592462,0.073025,0.784094,0.039261,0.709056,0.061438,0.886142,0.049607,0.791505,0.039199,0.797599,0.037485,0.595198,0.074971
4958,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.592516,0.073055,0.784115,0.039276,0.709038,0.061419,0.886215,0.049565,0.791531,0.039216,0.797627,0.037501,0.595254,0.075002
6942,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.589448,0.074752,0.782928,0.039952,0.709404,0.061411,0.882929,0.051016,0.790259,0.03994,0.796166,0.03833,0.592333,0.076659
6942,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.589469,0.074799,0.782939,0.039977,0.709404,0.061404,0.882954,0.050984,0.790273,0.039964,0.796179,0.038354,0.592358,0.076708
6686,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.590206,0.074745,0.783374,0.039996,0.710122,0.061608,0.883002,0.05091,0.790688,0.039971,0.796562,0.03834,0.593124,0.07668
6686,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.590244,0.074805,0.783395,0.04003,0.710141,0.061621,0.883026,0.050879,0.790711,0.040004,0.796583,0.038371,0.593167,0.076742
7069,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.580113,0.076835,0.778642,0.041242,0.707338,0.064134,0.875612,0.052663,0.785697,0.0413,0.791475,0.039468,0.582949,0.078936
5661,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.586009,0.074154,0.781486,0.039997,0.709365,0.062754,0.87956,0.050725,0.788659,0.04001,0.794463,0.038145,0.588925,0.076291
5661,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.586094,0.07418,0.781538,0.040017,0.709455,0.062789,0.87956,0.050725,0.788708,0.040032,0.794507,0.038162,0.589015,0.076324
2015,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.602384,0.072185,0.791496,0.038,0.726369,0.057363,0.880059,0.051349,0.798476,0.037942,0.803214,0.03687,0.606428,0.07374
2015,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.602133,0.072071,0.791351,0.037956,0.726152,0.057398,0.88001,0.051304,0.798331,0.037894,0.803081,0.036815,0.606163,0.07363
6108,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.595029,0.074696,0.785599,0.040112,0.711431,0.062102,0.88645,0.050352,0.792961,0.040067,0.79894,0.038349,0.597881,0.076699
6108,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.594872,0.074685,0.785505,0.040097,0.711268,0.06204,0.88645,0.050376,0.792872,0.040063,0.798859,0.038346,0.597718,0.076693
6942,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.59043,0.075834,0.78515,0.040205,0.719225,0.061593,0.874789,0.052943,0.792004,0.040072,0.797007,0.038761,0.594014,0.077522
6942,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.59043,0.075834,0.78515,0.040205,0.719225,0.061593,0.874789,0.052943,0.792004,0.040072,0.797007,0.038761,0.594014,0.077522
5981,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.592948,0.074173,0.784527,0.040223,0.710444,0.063447,0.885274,0.05026,0.791812,0.040291,0.797859,0.038258,0.595719,0.076516
5981,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.593389,0.074148,0.784777,0.040178,0.710788,0.063292,0.885396,0.050283,0.792064,0.040242,0.798092,0.038233,0.596184,0.076466
3932,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.583667,0.075277,0.779552,0.040815,0.704662,0.064907,0.881409,0.051625,0.786761,0.040882,0.793035,0.038782,0.586071,0.077564
3932,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.583698,0.075253,0.779573,0.040791,0.704699,0.064845,0.881409,0.051625,0.786784,0.040856,0.793054,0.038766,0.586107,0.077533
7903,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.605451,0.073882,0.794572,0.038688,0.736421,0.057371,0.873665,0.052071,0.801081,0.038548,0.805043,0.037638,0.610086,0.075276
7903,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.605407,0.073901,0.794541,0.038699,0.736349,0.057385,0.873689,0.052068,0.801053,0.038559,0.805019,0.037648,0.610038,0.075296
1885,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.590098,0.07519,0.781986,0.040855,0.703306,0.064034,0.88898,0.049721,0.789476,0.040999,0.796143,0.038814,0.592287,0.077628
1885,knn,"{'classifier__n_neighbors': 23, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.590389,0.075229,0.782152,0.040861,0.70354,0.063989,0.889054,0.049795,0.78964,0.041013,0.796297,0.038835,0.592594,0.077669
4894,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.588397,0.075738,0.78238,0.040547,0.708767,0.062187,0.882482,0.05124,0.789686,0.040576,0.795624,0.038877,0.591249,0.077755
4894,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.588379,0.075739,0.78237,0.040546,0.708749,0.062173,0.882482,0.05124,0.789677,0.040575,0.795616,0.038878,0.591231,0.077756
4638,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.588449,0.075445,0.782422,0.040373,0.708858,0.061923,0.882458,0.051174,0.789733,0.040404,0.795658,0.038724,0.591316,0.077449
4638,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.588431,0.075451,0.782412,0.040374,0.708841,0.061913,0.882458,0.051174,0.789723,0.040405,0.795649,0.038727,0.591299,0.077454
6046,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.59324,0.073119,0.786398,0.038662,0.719208,0.058637,0.877751,0.05087,0.793459,0.0386,0.79848,0.037377,0.59696,0.074754
6046,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.593223,0.073141,0.786388,0.038673,0.719191,0.058647,0.877751,0.05087,0.793449,0.03861,0.798471,0.037387,0.596942,0.074775
3934,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.594551,0.074379,0.784973,0.040323,0.709335,0.063563,0.887824,0.049886,0.792344,0.040375,0.79858,0.038331,0.597159,0.076662
3934,knn,"{'classifier__n_neighbors': 21, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.594708,0.074354,0.785036,0.040301,0.709335,0.06354,0.887972,0.049924,0.792409,0.040348,0.798654,0.038313,0.597307,0.076627
