dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
8159,gauss_nb,{'classifier__var_smoothing': 1e-08},0.464274,0.082771,0.718709,0.042942,0.642276,0.064664,0.822666,0.061449,0.725286,0.043443,0.732471,0.042,0.464942,0.083999
8092,gauss_nb,{'classifier__var_smoothing': 1e-09},0.471495,0.082327,0.72385,0.04268,0.653579,0.063839,0.819426,0.061159,0.730267,0.043106,0.736502,0.041813,0.473004,0.083627
8092,gauss_nb,{'classifier__var_smoothing': 1e-08},0.471495,0.082327,0.72385,0.04268,0.653579,0.063839,0.819426,0.061159,0.730267,0.043106,0.736502,0.041813,0.473004,0.083627
8094,gauss_nb,{'classifier__var_smoothing': 1e-09},0.47208,0.082434,0.724142,0.042725,0.653834,0.063737,0.819768,0.061088,0.730574,0.043143,0.736801,0.041859,0.473602,0.083719
8094,gauss_nb,{'classifier__var_smoothing': 1e-08},0.47208,0.082434,0.724142,0.042725,0.653834,0.063737,0.819768,0.061088,0.730574,0.043143,0.736801,0.041859,0.473602,0.083719
3865,gauss_nb,{'classifier__var_smoothing': 1e-09},0.462926,0.080712,0.714193,0.041932,0.622228,0.063005,0.839275,0.058424,0.721145,0.042675,0.730752,0.040876,0.461503,0.081753
3865,gauss_nb,{'classifier__var_smoothing': 1e-08},0.462926,0.080712,0.714193,0.041932,0.622228,0.063005,0.839275,0.058424,0.721145,0.042675,0.730752,0.040876,0.461503,0.081753
6129,gauss_nb,{'classifier__var_smoothing': 1e-09},0.455555,0.083544,0.713684,0.043382,0.634924,0.065811,0.820808,0.062433,0.720206,0.043922,0.727866,0.042363,0.455732,0.084726
6129,gauss_nb,{'classifier__var_smoothing': 1e-08},0.455555,0.083544,0.713684,0.043382,0.634924,0.065811,0.820808,0.062433,0.720206,0.043922,0.727866,0.042363,0.455732,0.084726
4440,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45627,0.078354,0.713703,0.040796,0.63294,0.061946,0.823549,0.057493,0.720509,0.041271,0.728245,0.039694,0.456489,0.079388
4440,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45627,0.078354,0.713703,0.040796,0.63294,0.061946,0.823549,0.057493,0.720509,0.041271,0.728245,0.039694,0.456489,0.079388
6969,gauss_nb,{'classifier__var_smoothing': 1e-09},0.44931,0.084409,0.705441,0.043603,0.606469,0.064372,0.840049,0.060687,0.712176,0.044637,0.723259,0.042639,0.446519,0.085278
6969,gauss_nb,{'classifier__var_smoothing': 1e-08},0.44931,0.084409,0.705441,0.043603,0.606469,0.064372,0.840049,0.060687,0.712176,0.044637,0.723259,0.042639,0.446519,0.085278
6971,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45028,0.084369,0.705856,0.043587,0.60665,0.064469,0.840785,0.060779,0.712586,0.044619,0.723717,0.042616,0.447435,0.085231
6971,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45028,0.084369,0.705856,0.043587,0.60665,0.064469,0.840785,0.060779,0.712586,0.044619,0.723717,0.042616,0.447435,0.085231
4306,gauss_nb,{'classifier__var_smoothing': 1e-09},0.452692,0.080874,0.711368,0.041724,0.628585,0.062216,0.823959,0.059661,0.718169,0.04226,0.726272,0.040866,0.452543,0.081732
4306,gauss_nb,{'classifier__var_smoothing': 1e-08},0.452692,0.080874,0.711368,0.041724,0.628585,0.062216,0.823959,0.059661,0.718169,0.04226,0.726272,0.040866,0.452543,0.081732
5778,gauss_nb,{'classifier__var_smoothing': 1e-09},0.458683,0.080244,0.714559,0.041809,0.632639,0.063873,0.825994,0.059457,0.721296,0.04236,0.729316,0.040707,0.458633,0.081414
5778,gauss_nb,{'classifier__var_smoothing': 1e-08},0.458683,0.080244,0.714559,0.041809,0.632639,0.063873,0.825994,0.059457,0.721296,0.04236,0.729316,0.040707,0.458633,0.081414
3866,gauss_nb,{'classifier__var_smoothing': 1e-09},0.463351,0.080261,0.714867,0.041554,0.624642,0.062253,0.837576,0.058688,0.721829,0.042268,0.731109,0.040607,0.462218,0.081214
3866,gauss_nb,{'classifier__var_smoothing': 1e-08},0.463351,0.080261,0.714867,0.041554,0.624642,0.062253,0.837576,0.058688,0.721829,0.042268,0.731109,0.040607,0.462218,0.081214
6961,gauss_nb,{'classifier__var_smoothing': 1e-09},0.455933,0.083801,0.710529,0.043411,0.618333,0.065037,0.83593,0.061235,0.717307,0.044244,0.727132,0.042382,0.454264,0.084763
6961,gauss_nb,{'classifier__var_smoothing': 1e-08},0.455933,0.083801,0.710529,0.043411,0.618333,0.065037,0.83593,0.061235,0.717307,0.044244,0.727132,0.042382,0.454264,0.084763
4761,gauss_nb,{'classifier__var_smoothing': 1e-09},0.45732,0.080289,0.709812,0.042003,0.612035,0.064007,0.842821,0.057474,0.716659,0.043055,0.727428,0.040734,0.454856,0.081467
4761,gauss_nb,{'classifier__var_smoothing': 1e-08},0.45732,0.080289,0.709812,0.042003,0.612035,0.064007,0.842821,0.057474,0.716659,0.043055,0.727428,0.040734,0.454856,0.081467
4305,gauss_nb,{'classifier__var_smoothing': 1e-09},0.453161,0.080537,0.711492,0.041663,0.628293,0.062645,0.824643,0.059649,0.71827,0.04224,0.726468,0.040744,0.452936,0.081489
4305,gauss_nb,{'classifier__var_smoothing': 1e-08},0.453161,0.080537,0.711492,0.041663,0.628293,0.062645,0.824643,0.059649,0.71827,0.04224,0.726468,0.040744,0.452936,0.081489
3546,gauss_nb,{'classifier__var_smoothing': 1e-09},0.460027,0.079308,0.718149,0.040806,0.648486,0.062133,0.812885,0.061389,0.72447,0.041053,0.730686,0.040076,0.461371,0.080151
3546,gauss_nb,{'classifier__var_smoothing': 1e-08},0.460027,0.079308,0.718149,0.040806,0.648486,0.062133,0.812885,0.061389,0.72447,0.041053,0.730686,0.040076,0.461371,0.080151
6865,gauss_nb,{'classifier__var_smoothing': 1e-09},0.466909,0.083053,0.716135,0.043724,0.624057,0.066422,0.841388,0.058624,0.723008,0.044593,0.732723,0.042303,0.465446,0.084606
6865,gauss_nb,{'classifier__var_smoothing': 1e-08},0.466909,0.083053,0.716135,0.043724,0.624057,0.066422,0.841388,0.058624,0.723008,0.044593,0.732723,0.042303,0.465446,0.084606
7768,gauss_nb,{'classifier__var_smoothing': 1e-09},0.455467,0.083591,0.707345,0.043781,0.604129,0.066369,0.847751,0.05936,0.71397,0.04508,0.72594,0.04242,0.45188,0.084841
7768,gauss_nb,{'classifier__var_smoothing': 1e-08},0.455467,0.083591,0.707345,0.043781,0.604129,0.066369,0.847751,0.05936,0.71397,0.04508,0.72594,0.04242,0.45188,0.084841
3538,gauss_nb,{'classifier__var_smoothing': 1e-09},0.469164,0.079602,0.72222,0.040958,0.649949,0.061106,0.820516,0.060188,0.728805,0.041249,0.735232,0.040267,0.470465,0.080533
3538,gauss_nb,{'classifier__var_smoothing': 1e-08},0.469164,0.079602,0.72222,0.040958,0.649949,0.061106,0.820516,0.060188,0.728805,0.041249,0.735232,0.040267,0.470465,0.080533
2323,gauss_nb,{'classifier__var_smoothing': 1e-09},0.466468,0.079415,0.718835,0.041088,0.638198,0.062139,0.828495,0.059358,0.725637,0.041565,0.733347,0.040151,0.466693,0.080301
2323,gauss_nb,{'classifier__var_smoothing': 1e-08},0.466468,0.079415,0.718835,0.041088,0.638198,0.062139,0.828495,0.059358,0.725637,0.041565,0.733347,0.040151,0.466693,0.080301
3544,gauss_nb,{'classifier__var_smoothing': 1e-09},0.460318,0.079083,0.718284,0.040717,0.648538,0.06204,0.813132,0.061105,0.724619,0.040958,0.730835,0.039969,0.46167,0.079938
3544,gauss_nb,{'classifier__var_smoothing': 1e-08},0.460318,0.079083,0.718284,0.040717,0.648538,0.06204,0.813132,0.061105,0.724619,0.040958,0.730835,0.039969,0.46167,0.079938
