dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
4253,svm_rbf,"{'classifier__C': 5, 'classifier__gamma': 0.1, 'classifier__kernel': 'rbf'}",0.663902,0.084368,0.834502,0.042311,0.820586,0.057721,0.858934,0.070128,0.838156,0.043189,0.83976,0.042821,0.67952,0.085643
412,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.662068,0.083472,0.833439,0.042013,0.819,0.057994,0.858786,0.069744,0.837256,0.042701,0.838893,0.042361,0.677786,0.084722
220,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.661779,0.083384,0.833253,0.041948,0.818617,0.057857,0.858943,0.069891,0.837135,0.042694,0.83878,0.042353,0.67756,0.084706
156,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.662104,0.083514,0.833453,0.042042,0.819,0.058022,0.858826,0.069722,0.837276,0.042725,0.838913,0.042382,0.677826,0.084765
476,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.661844,0.083361,0.833282,0.041939,0.818662,0.05793,0.858945,0.069911,0.837154,0.042668,0.838803,0.04233,0.677607,0.08466
477,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.662145,0.084303,0.833152,0.042619,0.817312,0.058547,0.860957,0.068887,0.837484,0.043066,0.839134,0.042722,0.678269,0.085444
221,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.662251,0.084217,0.833209,0.042553,0.817379,0.058457,0.860997,0.069002,0.837535,0.043048,0.839188,0.042693,0.678376,0.085386
157,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.662988,0.08381,0.833584,0.042339,0.817741,0.058205,0.861392,0.068636,0.837927,0.04278,0.839567,0.042455,0.679134,0.08491
413,svm_rbf,"{'classifier__C': 10, 'classifier__gamma': 0.05, 'classifier__kernel': 'rbf'}",0.663132,0.083665,0.83367,0.042265,0.817876,0.058134,0.861392,0.068589,0.837997,0.042712,0.839634,0.042386,0.679269,0.084772
2156,svm_rbf,"{'classifier__C': 50, 'classifier__gamma': 0.01, 'classifier__kernel': 'rbf'}",0.666234,0.084627,0.834664,0.042808,0.816318,0.05799,0.866792,0.068455,0.839866,0.043315,0.841555,0.042996,0.68311,0.085991
