dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
7614,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.695465,0.070734,0.848631,0.035257,0.845708,0.04728,0.852595,0.055265,0.848327,0.035968,0.849152,0.035705,0.698304,0.071409
3710,svm_poly,"{'classifier__C': 10, 'classifier__degree': 6, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.692677,0.07061,0.846141,0.03547,0.832688,0.048351,0.86443,0.051998,0.84766,0.03561,0.848559,0.035467,0.697118,0.070935
1404,svm_poly,"{'classifier__C': 5, 'classifier__degree': 2, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.690586,0.071222,0.84575,0.035564,0.83836,0.047967,0.855787,0.054257,0.846231,0.036004,0.847074,0.035833,0.694148,0.071666
1404,svm_poly,"{'classifier__C': 500, 'classifier__degree': 2, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.69063,0.0712,0.845771,0.035557,0.838379,0.047981,0.855812,0.05424,0.846252,0.035994,0.847095,0.035822,0.69419,0.071643
1840,svm_poly,"{'classifier__C': 1, 'classifier__degree': 3, 'classifier__gamma': 0.1, 'classifier__kernel': 'poly'}",0.694449,0.070957,0.847816,0.035413,0.841479,0.04734,0.856411,0.053838,0.848141,0.035883,0.848945,0.0357,0.69789,0.0714
1840,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 3, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.694427,0.071,0.847805,0.035433,0.841461,0.047331,0.856411,0.053838,0.848133,0.035904,0.848936,0.035721,0.697872,0.071443
1470,svm_poly,"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.699182,0.070295,0.850272,0.035024,0.844678,0.0466,0.857862,0.053418,0.850495,0.035537,0.85127,0.035363,0.702539,0.070725
5693,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.697733,0.070268,0.848739,0.03526,0.835994,0.048087,0.86606,0.05246,0.850133,0.035468,0.851027,0.035323,0.702054,0.070646
1470,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 6, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.695803,0.070071,0.848277,0.035054,0.839888,0.04742,0.859679,0.052664,0.848972,0.035374,0.849784,0.03522,0.699568,0.07044
3900,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.695349,0.070464,0.847555,0.035347,0.834902,0.048187,0.864755,0.052616,0.848931,0.035558,0.849828,0.035417,0.699657,0.070833
3964,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.694732,0.070446,0.847357,0.035263,0.8356,0.047762,0.863335,0.052947,0.848591,0.035529,0.849468,0.03541,0.698936,0.070821
3708,svm_poly,"{'classifier__C': 10, 'classifier__degree': 4, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.695158,0.070296,0.847564,0.035211,0.835781,0.04783,0.863582,0.052761,0.848804,0.035454,0.849681,0.035331,0.699362,0.070661
5757,svm_poly,"{'classifier__C': 500, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.69732,0.070344,0.848675,0.035303,0.837186,0.048214,0.864294,0.052219,0.849874,0.035471,0.85074,0.035325,0.70148,0.070649
4656,svm_poly,"{'classifier__C': 500, 'classifier__degree': 3, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.697596,0.069229,0.849144,0.034584,0.840707,0.0472,0.860606,0.053074,0.849821,0.034965,0.850656,0.034803,0.701313,0.069606
1585,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.695647,0.070171,0.847785,0.035244,0.835278,0.047556,0.864773,0.050991,0.849192,0.03537,0.850025,0.035231,0.700051,0.070462
5744,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.695161,0.069862,0.84787,0.034918,0.83847,0.046872,0.860628,0.052791,0.84873,0.035322,0.849549,0.035157,0.699098,0.070314
5744,svm_poly,"{'classifier__C': 7000, 'classifier__degree': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.695139,0.069957,0.847879,0.034978,0.838631,0.046922,0.860431,0.052694,0.848718,0.035373,0.849531,0.035203,0.699063,0.070407
6000,svm_poly,"{'classifier__C': 7000, 'classifier__degree': 5, 'classifier__gamma': 0.01, 'classifier__kernel': 'poly'}",0.694934,0.070035,0.847765,0.035016,0.838433,0.04698,0.860432,0.052727,0.848617,0.035404,0.849433,0.035238,0.698865,0.070475
1840,svm_poly,"{'classifier__C': 5000, 'classifier__degree': 5, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.695957,0.070568,0.848211,0.035262,0.838216,0.046976,0.861781,0.052786,0.849183,0.035634,0.849999,0.035495,0.699997,0.070989
5182,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 3, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.697357,0.070709,0.849101,0.035334,0.841244,0.047441,0.859782,0.053502,0.849696,0.035764,0.850513,0.035585,0.701027,0.07117
5438,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 3, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.697132,0.070594,0.848998,0.03528,0.841192,0.047364,0.85961,0.053415,0.849587,0.035711,0.850401,0.03553,0.700802,0.07106
5680,svm_poly,"{'classifier__C': 0.1, 'classifier__degree': 2, 'classifier__gamma': 0.5, 'classifier__kernel': 'poly'}",0.696539,0.070835,0.848833,0.035302,0.842056,0.046716,0.85803,0.053919,0.849249,0.035836,0.850043,0.035668,0.700085,0.071336
5680,svm_poly,"{'classifier__C': 10, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.696542,0.070789,0.848833,0.035281,0.842056,0.04673,0.85803,0.053908,0.849248,0.035812,0.850043,0.035643,0.700085,0.071287
5680,svm_poly,"{'classifier__C': 1000, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.696566,0.070818,0.848843,0.035293,0.842038,0.046707,0.858079,0.053924,0.849264,0.035829,0.850058,0.03566,0.700117,0.071321
3770,svm_poly,"{'classifier__C': 5, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.697869,0.069152,0.848861,0.034677,0.836339,0.047249,0.865881,0.051742,0.850243,0.034904,0.85111,0.03476,0.70222,0.069521
3770,svm_poly,"{'classifier__C': 100, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.697552,0.06927,0.848674,0.034729,0.835924,0.04728,0.866002,0.051903,0.850089,0.034965,0.850963,0.034824,0.701926,0.069649
3770,svm_poly,"{'classifier__C': 500, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.697917,0.06914,0.848881,0.034671,0.836339,0.047249,0.86593,0.051753,0.850266,0.0349,0.851134,0.034755,0.702269,0.06951
3770,svm_poly,"{'classifier__C': 12000, 'classifier__degree': 2, 'classifier__gamma': 0.001, 'classifier__kernel': 'poly'}",0.697026,0.069377,0.848362,0.034811,0.835167,0.047435,0.866296,0.051666,0.849851,0.035011,0.850731,0.034866,0.701463,0.069732
3771,svm_poly,"{'classifier__C': 5, 'classifier__degree': 2, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.6968,0.06883,0.84827,0.034536,0.835316,0.047377,0.86588,0.051421,0.84972,0.03471,0.850598,0.03457,0.701195,0.06914
3771,svm_poly,"{'classifier__C': 100, 'classifier__degree': 2, 'classifier__gamma': 'auto', 'classifier__kernel': 'poly'}",0.697066,0.068798,0.848415,0.034506,0.835586,0.047322,0.865855,0.051537,0.849843,0.034692,0.850721,0.034556,0.701442,0.069113
3771,svm_poly,"{'classifier__C': 500, 'classifier__degree': 2, 'classifier__gamma': 0.005, 'classifier__kernel': 'poly'}",0.696828,0.068825,0.84828,0.034527,0.835297,0.047352,0.865929,0.051479,0.849734,0.034708,0.850613,0.03457,0.701226,0.06914
1468,svm_poly,"{'classifier__C': 5, 'classifier__degree': 6, 'classifier__gamma': 0.05, 'classifier__kernel': 'poly'}",0.697777,0.069829,0.849555,0.034806,0.844012,0.046791,0.857077,0.053568,0.84975,0.035303,0.850544,0.035134,0.701089,0.070268
