dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
1279,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.612607,0.089754,0.808472,0.045365,0.793666,0.06181,0.834512,0.073099,0.812284,0.045747,0.814089,0.045582,0.628178,0.091165
1215,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.612514,0.089896,0.808429,0.04539,0.79362,0.061699,0.834475,0.073206,0.812247,0.045798,0.814048,0.045655,0.628096,0.091311
2235,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 100}",0.586972,0.094726,0.803188,0.045295,0.821099,0.059934,0.771732,0.087228,0.793904,0.049983,0.796416,0.048545,0.592831,0.09709
7211,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 150}",0.598217,0.092889,0.807762,0.044535,0.820198,0.057892,0.785868,0.082095,0.801054,0.048,0.803033,0.047272,0.606066,0.094544
3513,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 350}",0.599555,0.094266,0.810223,0.045038,0.832035,0.058221,0.771888,0.085707,0.799414,0.049911,0.801961,0.048391,0.603923,0.096781
6375,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 50}",0.583876,0.10058,0.799523,0.04835,0.806348,0.060048,0.787512,0.086201,0.795012,0.052357,0.79693,0.051453,0.59386,0.102906
2490,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 150}",0.594927,0.093987,0.807688,0.044762,0.827997,0.057767,0.771992,0.085522,0.797528,0.049754,0.799995,0.048191,0.59999,0.096382
6885,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611883,0.091327,0.804055,0.046893,0.774406,0.062715,0.856169,0.071623,0.81281,0.046962,0.815288,0.046763,0.630575,0.093527
6820,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611824,0.09124,0.804013,0.046854,0.774315,0.062684,0.856211,0.071523,0.812784,0.046909,0.815263,0.046712,0.630526,0.093424
2791,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611931,0.091217,0.80407,0.046814,0.774406,0.062682,0.856209,0.071848,0.812818,0.046917,0.815308,0.046723,0.630615,0.093447
6887,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611928,0.091274,0.80407,0.046855,0.774406,0.062715,0.856209,0.071759,0.812822,0.04694,0.815308,0.046744,0.630615,0.093488
2725,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611912,0.091137,0.804055,0.046811,0.774361,0.0627,0.856248,0.071549,0.812822,0.046863,0.815304,0.046668,0.630608,0.093336
2726,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611873,0.09113,0.804027,0.046775,0.774315,0.062651,0.856251,0.071748,0.812793,0.046864,0.815283,0.046672,0.630566,0.093344
2724,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611841,0.091137,0.804013,0.046814,0.774292,0.062697,0.856249,0.071514,0.812788,0.046862,0.815271,0.046665,0.630542,0.093331
6821,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611858,0.091353,0.804041,0.046894,0.774383,0.062687,0.856171,0.071636,0.8128,0.046965,0.815277,0.046773,0.630554,0.093545
6822,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.61187,0.091187,0.804027,0.046815,0.774315,0.062684,0.856251,0.071659,0.812796,0.046887,0.815283,0.046693,0.630566,0.093385
2790,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611897,0.091104,0.804042,0.046774,0.774338,0.06268,0.856249,0.071735,0.812802,0.046861,0.815294,0.046663,0.630587,0.093326
2788,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611866,0.091111,0.804028,0.046813,0.774315,0.062725,0.856248,0.071501,0.812798,0.04686,0.815281,0.046656,0.630563,0.093312
2789,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611936,0.091111,0.80407,0.04681,0.774383,0.062728,0.856246,0.071536,0.812831,0.046861,0.815315,0.046659,0.630629,0.093317
6886,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611895,0.091161,0.804042,0.046814,0.774338,0.062712,0.856249,0.071646,0.812806,0.046884,0.815294,0.046683,0.630587,0.093367
2727,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611906,0.091243,0.804055,0.046815,0.774383,0.062654,0.856211,0.071861,0.812808,0.046919,0.815297,0.046733,0.630594,0.093465
6884,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611849,0.091214,0.804028,0.046853,0.774338,0.062712,0.856209,0.07151,0.812794,0.046907,0.815274,0.046703,0.630547,0.093406
6823,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 250}",0.611904,0.0913,0.804055,0.046855,0.774383,0.062687,0.856211,0.071772,0.812812,0.046942,0.815297,0.046753,0.630594,0.093506
6628,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.621296,0.089291,0.810726,0.045494,0.78788,0.061821,0.850894,0.072077,0.817283,0.04578,0.819387,0.04557,0.638774,0.091139
6629,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.621581,0.089184,0.810827,0.045463,0.787835,0.061882,0.851246,0.071976,0.817428,0.045718,0.819541,0.045507,0.639081,0.091015
6631,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.621613,0.089181,0.810855,0.045465,0.787904,0.06188,0.851205,0.072034,0.817441,0.045746,0.819554,0.045521,0.639108,0.091041
6567,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.621352,0.089344,0.81074,0.045552,0.787858,0.061974,0.850965,0.072088,0.8173,0.045822,0.819411,0.045598,0.638822,0.091196
6566,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.621076,0.089429,0.810653,0.045572,0.787948,0.061902,0.850571,0.072149,0.81716,0.045863,0.81926,0.045645,0.638519,0.091291
6564,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.620998,0.089498,0.810596,0.045596,0.787834,0.061916,0.850614,0.07217,0.817122,0.045878,0.819224,0.04567,0.638448,0.09134
6565,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.62132,0.089346,0.810711,0.04555,0.787789,0.061977,0.851006,0.07203,0.817287,0.045794,0.819398,0.045585,0.638795,0.09117
6630,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.62135,0.089221,0.810768,0.045467,0.787972,0.0618,0.850851,0.072057,0.817309,0.045764,0.819411,0.045544,0.638822,0.091087
2122,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 250}",0.594337,0.09313,0.806403,0.044754,0.821857,0.058663,0.779272,0.083962,0.798351,0.048891,0.800564,0.0477,0.601129,0.0954
1213,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 150}",0.582284,0.095636,0.80078,0.046051,0.817545,0.060058,0.771248,0.084542,0.792097,0.049945,0.794397,0.048783,0.588793,0.097567
3233,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 50}",0.591377,0.094066,0.803499,0.04546,0.811729,0.058816,0.789055,0.081846,0.798536,0.048647,0.800392,0.047989,0.600784,0.095979
3297,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 50}",0.591749,0.094106,0.803687,0.045479,0.81191,0.05874,0.789258,0.081736,0.798739,0.048655,0.800584,0.04801,0.601168,0.09602
7400,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 150}",0.587498,0.08969,0.804493,0.04257,0.826938,0.056507,0.765026,0.084364,0.793383,0.047531,0.795982,0.046052,0.591965,0.092103
5602,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619971,0.090544,0.810999,0.046046,0.791813,0.062739,0.844703,0.073185,0.816274,0.046333,0.818258,0.046092,0.636516,0.092184
5601,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.620032,0.090059,0.811013,0.04583,0.791789,0.062705,0.844785,0.073146,0.81629,0.046115,0.818287,0.045859,0.636574,0.091717
5536,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.61958,0.090286,0.810797,0.045921,0.791586,0.062644,0.844546,0.073165,0.816078,0.046227,0.818066,0.045979,0.636133,0.091958
1505,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619627,0.089712,0.810812,0.045694,0.791609,0.062694,0.844548,0.072984,0.81608,0.045951,0.818078,0.045686,0.636157,0.091371
5537,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619908,0.089997,0.810927,0.045804,0.791609,0.062673,0.844865,0.073053,0.816239,0.046078,0.818237,0.045822,0.636474,0.091645
1442,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619353,0.090177,0.810697,0.045873,0.79152,0.062579,0.844385,0.073029,0.815971,0.046164,0.817952,0.045918,0.635904,0.091836
1506,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619469,0.090266,0.810768,0.04592,0.791655,0.062656,0.844345,0.073065,0.816019,0.046201,0.818,0.045956,0.635999,0.091912
1504,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619369,0.090229,0.810711,0.045922,0.791586,0.062722,0.844308,0.073135,0.815959,0.046214,0.817947,0.045953,0.635894,0.091906
5538,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619807,0.090424,0.810899,0.045982,0.791632,0.062652,0.844743,0.07315,0.816202,0.046278,0.818188,0.046038,0.636375,0.092077
1440,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619227,0.09018,0.810625,0.045898,0.791429,0.062662,0.844348,0.073056,0.815902,0.046188,0.817888,0.045929,0.635777,0.091858
1441,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619513,0.08971,0.81074,0.045696,0.791475,0.062672,0.844588,0.072905,0.816034,0.045945,0.818031,0.04568,0.636062,0.09136
5600,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 400}",0.619732,0.090396,0.810898,0.045973,0.791789,0.062714,0.844466,0.073258,0.81614,0.046283,0.818128,0.046033,0.636255,0.092066
3562,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 400}",0.590983,0.094424,0.807596,0.04446,0.837503,0.056394,0.755003,0.086013,0.793203,0.050195,0.796253,0.048279,0.592506,0.096558
3304,adaboost,"{'classifier__learning_rate': 1, 'classifier__n_estimators': 250}",0.587286,0.092486,0.80547,0.043647,0.83348,0.056226,0.756203,0.084705,0.791945,0.049003,0.794842,0.047257,0.589683,0.094514
6510,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622601,0.087704,0.809604,0.045276,0.780615,0.062865,0.860526,0.070721,0.818075,0.045139,0.820571,0.044838,0.641141,0.089676
6444,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622626,0.087621,0.809619,0.045237,0.780637,0.062852,0.860526,0.070698,0.818086,0.045098,0.820582,0.044795,0.641164,0.089591
2350,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622541,0.087616,0.809576,0.045233,0.780592,0.062841,0.860486,0.070699,0.818043,0.045094,0.820539,0.044793,0.641078,0.089586
2415,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.62224,0.087473,0.809433,0.045168,0.780481,0.062768,0.860295,0.070691,0.817894,0.045044,0.820388,0.04474,0.640776,0.08948
6511,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622288,0.087483,0.809462,0.045175,0.780526,0.062779,0.860295,0.070691,0.817917,0.045049,0.820411,0.044744,0.640822,0.089489
6508,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622638,0.087699,0.809619,0.045274,0.780615,0.062865,0.860566,0.070721,0.818094,0.045138,0.820591,0.044836,0.641181,0.089673
6447,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.62225,0.087424,0.809448,0.045144,0.780526,0.062757,0.860255,0.070668,0.817898,0.045018,0.820391,0.044713,0.640781,0.089425
6509,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622266,0.08748,0.809447,0.045176,0.780504,0.062794,0.860295,0.070691,0.817905,0.045047,0.820399,0.044742,0.640799,0.089484
2351,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622202,0.087414,0.809419,0.045137,0.78048,0.062746,0.860255,0.070668,0.817874,0.045013,0.820368,0.044708,0.640736,0.089417
2413,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622218,0.087471,0.809419,0.04517,0.780458,0.062784,0.860295,0.070691,0.817881,0.045042,0.820377,0.044738,0.640753,0.089476
2414,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622553,0.087695,0.809576,0.04527,0.78057,0.062854,0.860526,0.070721,0.818051,0.045134,0.820548,0.044834,0.641096,0.089668
6446,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622589,0.087626,0.809605,0.045239,0.780637,0.062852,0.860486,0.070699,0.818067,0.0451,0.820562,0.044797,0.641124,0.089595
6445,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622229,0.087421,0.809433,0.045146,0.780503,0.062772,0.860255,0.070668,0.817885,0.045016,0.820379,0.04471,0.640758,0.089421
2348,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.622578,0.087611,0.80959,0.045231,0.780592,0.062841,0.860526,0.070698,0.818062,0.045093,0.820559,0.044791,0.641118,0.089583
2349,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.62218,0.087411,0.809404,0.045139,0.780458,0.062761,0.860255,0.070668,0.817862,0.045011,0.820356,0.044706,0.640713,0.089412
2412,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 300}",0.62259,0.08769,0.80959,0.045268,0.78057,0.062854,0.860566,0.070721,0.81807,0.045132,0.820568,0.044832,0.641136,0.089664
2485,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610437,0.089172,0.800454,0.046727,0.761848,0.064745,0.868329,0.070054,0.811817,0.046232,0.815089,0.045821,0.630178,0.091641
6646,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610527,0.089127,0.800483,0.046717,0.761826,0.064769,0.868446,0.070002,0.81186,0.046209,0.815136,0.045794,0.630272,0.091588
6582,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610491,0.089172,0.800469,0.046732,0.761826,0.064769,0.868408,0.070046,0.811841,0.04623,0.815117,0.045818,0.630233,0.091637
6583,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610491,0.089172,0.800469,0.046732,0.761826,0.064769,0.868408,0.070046,0.811841,0.04623,0.815117,0.045818,0.630233,0.091637
2486,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610463,0.089202,0.800469,0.046746,0.761871,0.064777,0.868329,0.070054,0.811829,0.046245,0.8151,0.045833,0.6302,0.091666
6581,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610465,0.089142,0.800454,0.046713,0.761803,0.064737,0.868408,0.070046,0.81183,0.046217,0.815105,0.045806,0.630211,0.091611
2487,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610463,0.089202,0.800469,0.046746,0.761871,0.064777,0.868329,0.070054,0.811829,0.046245,0.8151,0.045833,0.6302,0.091666
2550,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610499,0.089157,0.800483,0.046731,0.761871,0.064777,0.868368,0.07001,0.811847,0.046223,0.815119,0.045809,0.630239,0.091618
6644,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610546,0.089098,0.800497,0.046697,0.761848,0.064729,0.868446,0.070002,0.811873,0.046196,0.815147,0.045783,0.630295,0.091565
2484,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610437,0.089172,0.800454,0.046727,0.761848,0.064745,0.868329,0.070054,0.811817,0.046232,0.815089,0.045821,0.630178,0.091641
6580,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.61051,0.089144,0.800483,0.046713,0.761848,0.064729,0.868408,0.070046,0.811854,0.046218,0.815128,0.045807,0.630256,0.091613
6645,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610501,0.089097,0.800469,0.046698,0.761803,0.064737,0.868446,0.070002,0.811848,0.046195,0.815125,0.045782,0.630249,0.091563
2551,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610499,0.089157,0.800483,0.046731,0.761871,0.064777,0.868368,0.07001,0.811847,0.046223,0.815119,0.045809,0.630239,0.091618
2548,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610473,0.089127,0.800468,0.046712,0.761848,0.064745,0.868368,0.07001,0.811836,0.04621,0.815108,0.045797,0.630216,0.091593
2549,adaboost,"{'classifier__learning_rate': 0.1, 'classifier__n_estimators': 200}",0.610473,0.089127,0.800468,0.046712,0.761848,0.064745,0.868368,0.07001,0.811836,0.04621,0.815108,0.045797,0.630216,0.091593
