dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
4634,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
4634,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
4634,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
4634,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
4634,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706286,0.068314,0.85644,0.033137,0.90155,0.03816,0.795083,0.061092,0.845782,0.036612,0.848316,0.035174,0.696633,0.070349
6400,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.706842,0.068454,0.8567,0.033206,0.900671,0.038083,0.796899,0.061609,0.846323,0.036781,0.848785,0.035312,0.69757,0.070623
6400,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.706842,0.068454,0.8567,0.033206,0.900671,0.038083,0.796899,0.061609,0.846323,0.036781,0.848785,0.035312,0.69757,0.070623
6400,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706842,0.068454,0.8567,0.033206,0.900671,0.038083,0.796899,0.061609,0.846323,0.036781,0.848785,0.035312,0.69757,0.070623
6400,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706842,0.068454,0.8567,0.033206,0.900671,0.038083,0.796899,0.061609,0.846323,0.036781,0.848785,0.035312,0.69757,0.070623
6400,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706842,0.068454,0.8567,0.033206,0.900671,0.038083,0.796899,0.061609,0.846323,0.036781,0.848785,0.035312,0.69757,0.070623
6400,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706842,0.068454,0.8567,0.033206,0.900671,0.038083,0.796899,0.061609,0.846323,0.036781,0.848785,0.035312,0.69757,0.070623
6400,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706842,0.068454,0.8567,0.033206,0.900671,0.038083,0.796899,0.061609,0.846323,0.036781,0.848785,0.035312,0.69757,0.070623
6400,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706842,0.068454,0.8567,0.033206,0.900671,0.038083,0.796899,0.061609,0.846323,0.036781,0.848785,0.035312,0.69757,0.070623
4729,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.706709,0.068291,0.856628,0.033142,0.901592,0.038508,0.795475,0.061088,0.846001,0.036593,0.848533,0.035148,0.697067,0.070297
4729,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.706709,0.068291,0.856628,0.033142,0.901592,0.038508,0.795475,0.061088,0.846001,0.036593,0.848533,0.035148,0.697067,0.070297
4729,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706709,0.068291,0.856628,0.033142,0.901592,0.038508,0.795475,0.061088,0.846001,0.036593,0.848533,0.035148,0.697067,0.070297
4729,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706709,0.068291,0.856628,0.033142,0.901592,0.038508,0.795475,0.061088,0.846001,0.036593,0.848533,0.035148,0.697067,0.070297
4729,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706709,0.068291,0.856628,0.033142,0.901592,0.038508,0.795475,0.061088,0.846001,0.036593,0.848533,0.035148,0.697067,0.070297
4729,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706709,0.068291,0.856628,0.033142,0.901592,0.038508,0.795475,0.061088,0.846001,0.036593,0.848533,0.035148,0.697067,0.070297
4729,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706709,0.068291,0.856628,0.033142,0.901592,0.038508,0.795475,0.061088,0.846001,0.036593,0.848533,0.035148,0.697067,0.070297
4729,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706709,0.068291,0.856628,0.033142,0.901592,0.038508,0.795475,0.061088,0.846001,0.036593,0.848533,0.035148,0.697067,0.070297
4656,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4656,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4656,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4656,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4656,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4656,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 300}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4656,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 350}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4656,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 400}",0.706355,0.069251,0.856452,0.033584,0.900165,0.0391,0.797003,0.060765,0.846161,0.036792,0.848584,0.035486,0.697168,0.070972
4208,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 50}",0.706535,0.069322,0.856545,0.03362,0.9002,0.039004,0.797173,0.060809,0.84627,0.036847,0.848686,0.035537,0.697373,0.071073
4208,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 100}",0.706535,0.069322,0.856545,0.03362,0.9002,0.039004,0.797173,0.060809,0.84627,0.036847,0.848686,0.035537,0.697373,0.071073
4208,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 150}",0.706535,0.069322,0.856545,0.03362,0.9002,0.039004,0.797173,0.060809,0.84627,0.036847,0.848686,0.035537,0.697373,0.071073
4208,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 200}",0.706535,0.069322,0.856545,0.03362,0.9002,0.039004,0.797173,0.060809,0.84627,0.036847,0.848686,0.035537,0.697373,0.071073
4208,adaboost,"{'classifier__learning_rate': 10, 'classifier__n_estimators': 250}",0.706535,0.069322,0.856545,0.03362,0.9002,0.039004,0.797173,0.060809,0.84627,0.036847,0.848686,0.035537,0.697373,0.071073
