dataset,classifier,hyperparameters,test_mcc,test_mcc_stdev,test_accuracy,test_accuracy_stdev,test_recall,test_recall_stdev,test_specificity,test_specificity_stdev,test_gm,test_gm_stdev,test_uar,test_uar_stdev,test_bm,test_bm_stdev
3293,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.515208,0.086272,0.732419,0.049433,0.645667,0.073233,0.884908,0.064029,0.753942,0.048268,0.765287,0.045465,0.530574,0.090929
3293,knn,"{'classifier__n_neighbors': 15, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.515202,0.086462,0.732405,0.049505,0.645621,0.073232,0.884948,0.064113,0.753935,0.048355,0.765284,0.045563,0.530569,0.091126
1724,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.500237,0.084639,0.718607,0.050223,0.618956,0.075907,0.893772,0.060533,0.741695,0.049311,0.756364,0.045003,0.512728,0.090006
1980,knn,"{'classifier__n_neighbors': 9, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.500279,0.084697,0.718636,0.050255,0.619001,0.075944,0.893772,0.060533,0.741722,0.049334,0.756387,0.04503,0.512773,0.09006
3261,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.51202,0.087995,0.730522,0.050526,0.643462,0.074962,0.883583,0.065412,0.751972,0.049424,0.763523,0.046373,0.527045,0.092746
3261,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.51202,0.087995,0.730522,0.050526,0.643462,0.074962,0.883583,0.065412,0.751972,0.049424,0.763523,0.046373,0.527045,0.092746
3517,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.512046,0.087926,0.730551,0.050501,0.64353,0.074974,0.883545,0.0654,0.751993,0.049391,0.763537,0.046337,0.527074,0.092675
3517,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.512046,0.087926,0.730551,0.050501,0.64353,0.074974,0.883545,0.0654,0.751993,0.049391,0.763537,0.046337,0.527074,0.092675
5596,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.518138,0.086598,0.735569,0.050186,0.652716,0.075281,0.881257,0.063441,0.756417,0.048589,0.766986,0.045627,0.533973,0.091254
5340,knn,"{'classifier__n_neighbors': 13, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.518201,0.086649,0.735612,0.050226,0.652783,0.075333,0.881257,0.063416,0.756456,0.048623,0.76702,0.045655,0.53404,0.09131
7582,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.52368,0.085068,0.736494,0.049362,0.648977,0.073886,0.890317,0.062302,0.758194,0.047988,0.769647,0.044924,0.539294,0.089848
7582,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.523541,0.085077,0.736451,0.049379,0.649,0.073914,0.890157,0.062251,0.75814,0.047992,0.769578,0.044925,0.539157,0.089851
7326,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.523632,0.085056,0.736465,0.049324,0.648933,0.073785,0.890315,0.062332,0.758172,0.047964,0.769624,0.044913,0.539249,0.089826
7326,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.523493,0.085065,0.736422,0.04934,0.648956,0.073813,0.890155,0.062281,0.758117,0.047968,0.769556,0.044914,0.539111,0.089829
7646,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.523769,0.085322,0.735144,0.04968,0.644563,0.074326,0.894357,0.0623,0.757292,0.048478,0.76946,0.04514,0.53892,0.09028
7646,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.523954,0.085405,0.73523,0.049733,0.64463,0.074392,0.894477,0.062336,0.757381,0.04853,0.769554,0.045188,0.539107,0.090376
7390,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.523766,0.08532,0.735129,0.049657,0.644517,0.074269,0.894397,0.062329,0.757285,0.048459,0.769457,0.045135,0.538914,0.09027
7390,knn,"{'classifier__n_neighbors': 19, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.523912,0.085348,0.735201,0.049689,0.644585,0.074335,0.894477,0.062336,0.757356,0.048484,0.769531,0.045154,0.539062,0.090307
5277,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.512804,0.087565,0.736687,0.050014,0.663023,0.075027,0.866206,0.066563,0.755757,0.048428,0.764614,0.045983,0.529229,0.091965
5277,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.512804,0.087565,0.736687,0.050014,0.663023,0.075027,0.866206,0.066563,0.755757,0.048428,0.764614,0.045983,0.529229,0.091965
5533,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.512864,0.087567,0.736716,0.050018,0.663044,0.075048,0.866245,0.066585,0.755784,0.048436,0.764645,0.045987,0.529289,0.091973
5533,knn,"{'classifier__n_neighbors': 11, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.512864,0.087567,0.736716,0.050018,0.663044,0.075048,0.866245,0.066585,0.755784,0.048436,0.764645,0.045987,0.529289,0.091973
7388,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.517713,0.085901,0.730407,0.050079,0.636549,0.075384,0.895389,0.063647,0.752881,0.049016,0.765969,0.045493,0.531939,0.090986
7388,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.517728,0.086004,0.730435,0.050115,0.636617,0.075363,0.895348,0.063673,0.752907,0.049055,0.765982,0.045543,0.531965,0.091086
7644,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.517731,0.085831,0.730435,0.050031,0.636617,0.075322,0.895349,0.063644,0.752906,0.048973,0.765983,0.045456,0.531966,0.090912
7644,knn,"{'classifier__n_neighbors': 17, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.517745,0.085934,0.730464,0.050068,0.636685,0.075302,0.895308,0.06367,0.752932,0.049013,0.765996,0.045506,0.531993,0.091013
3774,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'uniform'}",0.508474,0.084747,0.728519,0.04832,0.640958,0.071875,0.882452,0.064765,0.750116,0.047374,0.761705,0.044635,0.52341,0.089269
3774,knn,"{'classifier__n_neighbors': 7, 'classifier__p': 2, 'classifier__weights': 'distance'}",0.508474,0.084747,0.728519,0.04832,0.640958,0.071875,0.882452,0.064765,0.750116,0.047374,0.761705,0.044635,0.52341,0.089269
